month,quality_score,community_district,name,quality_score_t_plus_6m,top3_drivers,quality_percentile_month,quality_index_0_100,quality_grade
2010-01-01,-0.18617429837629287,BK 01,Greenpoint/Williamsburg,-0.1561061526242971,"Severe crowding (-2.12), Commute time (+1.37), Mod. burden (mod inc) (-1.17)",47.45762711864407,41.71390882479444,D
2010-02-01,-0.18102450545744278,BK 01,Greenpoint/Williamsburg,-0.15095635970544702,"Severe crowding (-2.12), Commute time (+1.37), Mod. burden (mod inc) (-1.17)",47.45762711864407,41.98238168785116,D
2010-03-01,-0.17637307959525558,BK 01,Greenpoint/Williamsburg,-0.14580656678659693,"Severe crowding (-2.12), Commute time (+1.37), Mod. burden (mod inc) (-1.17)",47.45762711864407,42.22487330609594,D
2010-04-01,-0.1712232866764055,BK 01,Greenpoint/Williamsburg,-0.1408228962199678,"Severe crowding (-2.12), Commute time (+1.37), Mod. burden (mod inc) (-1.17)",47.45762711864407,42.49334616915266,D
2010-05-01,-0.16623961610977636,BK 01,Greenpoint/Williamsburg,-0.1356731033011177,"Severe crowding (-2.12), Commute time (+1.37), Mod. burden (mod inc) (-1.17)",47.45762711864407,42.75315861727207,D
2010-06-01,-0.16108982319092627,BK 01,Greenpoint/Williamsburg,-0.13068943273448858,"Severe crowding (-2.12), Commute time (+1.37), Mod. burden (mod inc) (-1.17)",47.45762711864407,43.02163148032879,D
2010-07-01,-0.1561061526242971,BK 01,Greenpoint/Williamsburg,-0.12553963981563845,"Severe crowding (-2.12), Commute time (+1.37), Mod. burden (mod inc) (-1.17)",47.45762711864407,43.281443928448205,D
2010-08-01,-0.15095635970544702,BK 01,Greenpoint/Williamsburg,-0.12038984689678836,"Severe crowding (-2.12), Commute time (+1.37), Mod. burden (mod inc) (-1.17)",47.45762711864407,43.54991679150493,D
2010-09-01,-0.14580656678659693,BK 01,Greenpoint/Williamsburg,-0.11573842103460118,"Severe crowding (-2.12), Commute time (+1.37), Mod. burden (mod inc) (-1.17)",47.45762711864407,43.81838965456164,D
2010-10-01,-0.1408228962199678,BK 01,Greenpoint/Williamsburg,-0.11058862811575107,"Severe crowding (-2.12), Commute time (+1.37), Mod. burden (mod inc) (-1.17)",47.45762711864407,44.078202102681054,D
2010-11-01,-0.1356731033011177,BK 01,Greenpoint/Williamsburg,-0.10560495754912194,"Severe crowding (-2.12), Commute time (+1.37), Mod. burden (mod inc) (-1.17)",47.45762711864407,44.346674965737776,D
2010-12-01,-0.13068943273448858,BK 01,Greenpoint/Williamsburg,-0.10045516463027185,"Severe crowding (-2.12), Commute time (+1.37), Mod. burden (mod inc) (-1.17)",47.45762711864407,44.60648741385719,D
2011-01-01,-0.12553963981563845,BK 01,Greenpoint/Williamsburg,-0.09547149406364272,,47.45762711864407,44.87496027691391,D
2011-02-01,-0.12038984689678836,BK 01,Greenpoint/Williamsburg,-0.09032170114479261,,47.45762711864407,45.14343313997064,D
2011-03-01,-0.11573842103460118,BK 01,Greenpoint/Williamsburg,-0.0851719082259425,,47.45762711864407,45.38592475821542,D
2011-04-01,-0.11058862811575107,BK 01,Greenpoint/Williamsburg,-0.08018823765931338,,47.45762711864407,45.654397621272146,D
2011-05-01,-0.10560495754912194,BK 01,Greenpoint/Williamsburg,-0.07503844474046328,,49.152542372881356,45.91421006939155,D
2011-06-01,-0.10045516463027185,BK 01,Greenpoint/Williamsburg,-0.07005477417383416,,49.152542372881356,46.18268293244828,D
2011-07-01,-0.09547149406364272,BK 01,Greenpoint/Williamsburg,-0.06490498125498405,,49.152542372881356,46.44249538056768,D
2011-08-01,-0.09032170114479261,BK 01,Greenpoint/Williamsburg,-0.05975518833613395,,49.152542372881356,46.71096824362441,D
2011-09-01,-0.0851719082259425,BK 01,Greenpoint/Williamsburg,-0.05493764012172579,,49.152542372881356,46.979441106681136,D
2011-10-01,-0.08018823765931338,BK 01,Greenpoint/Williamsburg,-0.04978784720287569,,49.152542372881356,47.23925355480054,D
2011-11-01,-0.07503844474046328,BK 01,Greenpoint/Williamsburg,-0.044804176636246563,,49.152542372881356,47.50772641785726,D
2011-12-01,-0.07005477417383416,BK 01,Greenpoint/Williamsburg,-0.03965438371739646,,49.152542372881356,47.767538865976675,D
2012-01-01,-0.06490498125498405,BK 01,Greenpoint/Williamsburg,-0.03467071315076733,,49.152542372881356,48.0360117290334,D
2012-02-01,-0.05975518833613395,BK 01,Greenpoint/Williamsburg,-0.02952092023191723,,50.847457627118644,48.30448459209012,D
2012-03-01,-0.05493764012172579,BK 01,Greenpoint/Williamsburg,-0.02437112731306713,,50.847457627118644,48.555636625272214,D
2012-04-01,-0.04978784720287569,BK 01,Greenpoint/Williamsburg,-0.019387456746438,,50.847457627118644,48.82410948832893,D
2012-05-01,-0.044804176636246563,BK 01,Greenpoint/Williamsburg,-0.0142376638275879,,50.847457627118644,49.08392193644834,D
2012-06-01,-0.03965438371739646,BK 01,Greenpoint/Williamsburg,-0.00925399326095877,,50.847457627118644,49.35239479950506,D
2012-07-01,-0.03467071315076733,BK 01,Greenpoint/Williamsburg,-0.004104200342108669,,50.847457627118644,49.612207247624475,D
2012-08-01,-0.02952092023191723,BK 01,Greenpoint/Williamsburg,0.0010455925767414314,,50.847457627118644,49.8806801106812,D
2012-09-01,-0.02437112731306713,BK 01,Greenpoint/Williamsburg,0.005697018438928619,,50.847457627118644,50.14915297373793,D
2012-10-01,-0.019387456746438,BK 01,Greenpoint/Williamsburg,0.01084681135777872,,52.54237288135594,50.408965421857324,D
2012-11-01,-0.0142376638275879,BK 01,Greenpoint/Williamsburg,0.01583048192440785,,52.54237288135594,50.677438284914054,D
2012-12-01,-0.00925399326095877,BK 01,Greenpoint/Williamsburg,0.02098027484325795,,52.54237288135594,50.93725073303346,D
2013-01-01,-0.004104200342108669,BK 01,Greenpoint/Williamsburg,0.02596394540988708,,52.54237288135594,51.20572359609019,D
2013-02-01,0.0010455925767414314,BK 01,Greenpoint/Williamsburg,0.03111373832873718,,52.54237288135594,51.47419645914691,D
2013-03-01,0.005697018438928619,BK 01,Greenpoint/Williamsburg,0.03626353124758728,,52.54237288135594,51.716688077391694,D
2013-04-01,0.01084681135777872,BK 01,Greenpoint/Williamsburg,0.041247201814216414,,52.54237288135594,51.98516094044842,D
2013-05-01,0.01583048192440785,BK 01,Greenpoint/Williamsburg,0.046396994733066514,,52.54237288135594,52.244973388567814,D
2013-06-01,0.02098027484325795,BK 01,Greenpoint/Williamsburg,0.05138066529969564,,52.54237288135594,52.51344625162455,D
2013-07-01,0.02596394540988708,BK 01,Greenpoint/Williamsburg,0.05653045821854574,,52.54237288135594,52.773258699743955,D
2013-08-01,0.03111373832873718,BK 01,Greenpoint/Williamsburg,0.06168025113739584,,52.54237288135594,53.04173156280068,D
2013-09-01,0.03626353124758728,BK 01,Greenpoint/Williamsburg,0.06633167699958303,,52.54237288135594,53.3102044258574,D
2013-10-01,0.041247201814216414,BK 01,Greenpoint/Williamsburg,0.07148146991843313,,54.23728813559322,53.57001687397681,D
2013-11-01,0.046396994733066514,BK 01,Greenpoint/Williamsburg,0.07646514048506226,,55.932203389830505,53.838489737033534,D
2013-12-01,0.05138066529969564,BK 01,Greenpoint/Williamsburg,0.08161493340391236,,55.932203389830505,54.098302185152946,D
2014-01-01,0.05653045821854574,BK 01,Greenpoint/Williamsburg,0.08659860397054149,,55.932203389830505,54.36677504820966,D
2014-02-01,0.06168025113739584,BK 01,Greenpoint/Williamsburg,0.0917483968893916,,55.932203389830505,54.63524791126638,D
2014-03-01,0.06633167699958303,BK 01,Greenpoint/Williamsburg,0.09689818980824169,,55.932203389830505,54.877739529511175,D
2014-04-01,0.07148146991843313,BK 01,Greenpoint/Williamsburg,0.10188186037487082,,55.932203389830505,55.14621239256789,D
2014-05-01,0.07646514048506226,BK 01,Greenpoint/Williamsburg,0.10703165329372093,,55.932203389830505,55.40602484068731,D
2014-06-01,0.08161493340391236,BK 01,Greenpoint/Williamsburg,0.11201532386035006,,55.932203389830505,55.674497703744024,D
2014-07-01,0.08659860397054149,BK 01,Greenpoint/Williamsburg,0.11716511677920015,,57.6271186440678,55.93431015186343,D
2014-08-01,0.0917483968893916,BK 01,Greenpoint/Williamsburg,0.12231490969805026,,57.6271186440678,56.20278301492016,D
2014-09-01,0.09689818980824169,BK 01,Greenpoint/Williamsburg,0.12696633556023745,,57.6271186440678,56.47125587797687,D
2014-10-01,0.10188186037487082,BK 01,Greenpoint/Williamsburg,0.13211612847908755,,57.6271186440678,56.73106832609629,D
2014-11-01,0.10703165329372093,BK 01,Greenpoint/Williamsburg,0.13709979904571667,,57.6271186440678,56.99954118915301,D
2014-12-01,0.11201532386035006,BK 01,Greenpoint/Williamsburg,0.14224959196456677,,57.6271186440678,57.25935363727241,D
2015-01-01,0.11716511677920015,BK 01,Greenpoint/Williamsburg,0.1472332625311959,,57.6271186440678,57.52782650032914,D
2015-02-01,0.12231490969805026,BK 01,Greenpoint/Williamsburg,0.152383055450046,,57.6271186440678,57.79629936338588,D
2015-03-01,0.12696633556023745,BK 01,Greenpoint/Williamsburg,0.1575328483688961,,57.6271186440678,58.03879098163064,D
2015-04-01,0.13211612847908755,BK 01,Greenpoint/Williamsburg,0.16251651893552524,,59.32203389830508,58.30726384468737,D
2015-05-01,0.13709979904571667,BK 01,Greenpoint/Williamsburg,0.16766631185437533,,59.32203389830508,58.56707629280678,D
2015-06-01,0.14224959196456677,BK 01,Greenpoint/Williamsburg,0.17264998242100446,,59.32203389830508,58.8355491558635,D
2015-07-01,0.1472332625311959,BK 01,Greenpoint/Williamsburg,0.17779977533985455,,59.32203389830508,59.095361603982916,D
2015-08-01,0.152383055450046,BK 01,Greenpoint/Williamsburg,0.18294956825870468,,59.32203389830508,59.36383446703963,D
2015-09-01,0.1575328483688961,BK 01,Greenpoint/Williamsburg,0.1877671164731128,,59.32203389830508,59.63230733009636,D
2015-10-01,0.16251651893552524,BK 01,Greenpoint/Williamsburg,0.19291690939196293,,61.016949152542374,59.892119778215765,C
2015-11-01,0.16766631185437533,BK 01,Greenpoint/Williamsburg,0.19790057995859206,,61.016949152542374,60.160592641272494,C
2015-12-01,0.17264998242100446,BK 01,Greenpoint/Williamsburg,0.20305037287744215,,61.016949152542374,60.4204050893919,C
2016-01-01,0.17779977533985455,BK 01,Greenpoint/Williamsburg,0.20803404344407128,,61.016949152542374,60.68887795244862,C
2016-02-01,0.18294956825870468,BK 01,Greenpoint/Williamsburg,0.21318383636292138,,61.016949152542374,60.95735081550534,C
2016-03-01,0.1877671164731128,BK 01,Greenpoint/Williamsburg,0.2183336292817715,,61.016949152542374,61.20850284868744,C
2016-04-01,0.19291690939196293,BK 01,Greenpoint/Williamsburg,0.22331729984840062,,62.71186440677966,61.47697571174415,C
2016-05-01,0.19790057995859206,BK 01,Greenpoint/Williamsburg,0.22846709276725072,,62.71186440677966,61.73678815986357,C
2016-06-01,0.20305037287744215,BK 01,Greenpoint/Williamsburg,0.23345076333387985,,62.71186440677966,62.00526102292029,C
2016-07-01,0.20803404344407128,BK 01,Greenpoint/Williamsburg,0.23860055625272994,,64.40677966101694,62.265073471039706,C
2016-08-01,0.21318383636292138,BK 01,Greenpoint/Williamsburg,0.24375034917158006,,64.40677966101694,62.53354633409642,C
2016-09-01,0.2183336292817715,BK 01,Greenpoint/Williamsburg,0.24840177503376723,,66.10169491525424,62.80201919715315,C
2016-10-01,0.22331729984840062,BK 01,Greenpoint/Williamsburg,0.25355156795261735,,66.10169491525424,63.061831645272555,C
2016-11-01,0.22846709276725072,BK 01,Greenpoint/Williamsburg,0.2585352385192465,,66.10169491525424,63.33030450832927,C
2016-12-01,0.23345076333387985,BK 01,Greenpoint/Williamsburg,0.2636850314380966,,66.10169491525424,63.590116956448696,C
2017-01-01,0.23860055625272994,BK 01,Greenpoint/Williamsburg,0.2686687020047257,,66.10169491525424,63.85858981950541,C
2017-02-01,0.24375034917158006,BK 01,Greenpoint/Williamsburg,0.2738184949235758,,66.10169491525424,64.12706268256214,C
2017-03-01,0.24840177503376723,BK 01,Greenpoint/Williamsburg,0.2789682878424259,,67.79661016949152,64.36955430080691,C
2017-04-01,0.25355156795261735,BK 01,Greenpoint/Williamsburg,0.283951958409055,,67.79661016949152,64.63802716386364,C
2017-05-01,0.2585352385192465,BK 01,Greenpoint/Williamsburg,0.2891017513279051,,67.79661016949152,64.89783961198304,C
2017-06-01,0.2636850314380966,BK 01,Greenpoint/Williamsburg,0.29408542189453424,,67.79661016949152,65.16631247503977,C
2017-07-01,0.2686687020047257,BK 01,Greenpoint/Williamsburg,0.29923521481338433,,67.79661016949152,65.42612492315918,C
2017-08-01,0.2738184949235758,BK 01,Greenpoint/Williamsburg,0.3043850077322345,,67.79661016949152,65.6945977862159,C
2017-09-01,0.2789682878424259,BK 01,Greenpoint/Williamsburg,0.3090364335944216,,67.79661016949152,65.96307064927262,C
2017-10-01,0.283951958409055,BK 01,Greenpoint/Williamsburg,0.31418622651327177,,67.79661016949152,66.22288309739203,C
2017-11-01,0.2891017513279051,BK 01,Greenpoint/Williamsburg,0.3191698970799009,,67.79661016949152,66.49135596044876,C
2017-12-01,0.29408542189453424,BK 01,Greenpoint/Williamsburg,0.324319689998751,,67.79661016949152,66.75116840856816,C
2018-01-01,0.29923521481338433,BK 01,Greenpoint/Williamsburg,0.3293033605653801,,67.79661016949152,67.01964127162488,C
2018-02-01,0.3043850077322345,BK 01,Greenpoint/Williamsburg,0.3344531534842302,,67.79661016949152,67.2881141346816,C
2018-03-01,0.3090364335944216,BK 01,Greenpoint/Williamsburg,0.3396029464030803,,67.79661016949152,67.53060575292639,C
2018-04-01,0.31418622651327177,BK 01,Greenpoint/Williamsburg,0.34458661696970944,,67.79661016949152,67.79907861598312,C
2018-05-01,0.3191698970799009,BK 01,Greenpoint/Williamsburg,0.34973640988855953,,69.49152542372882,68.05889106410254,C
2018-06-01,0.324319689998751,BK 01,Greenpoint/Williamsburg,0.35472008045518866,,69.49152542372882,68.32736392715925,C
2018-07-01,0.3293033605653801,BK 01,Greenpoint/Williamsburg,0.3598698733740387,,69.49152542372882,68.58717637527864,C
2018-08-01,0.3344531534842302,BK 01,Greenpoint/Williamsburg,0.35413639909135597,,69.49152542372882,68.85564923833537,C
2018-09-01,0.3396029464030803,BK 01,Greenpoint/Williamsburg,0.3489577771586103,,69.49152542372882,69.12412210139212,C
2018-10-01,0.34458661696970944,BK 01,Greenpoint/Williamsburg,0.3432243028759276,,69.49152542372882,69.38393454951152,C
2018-11-01,0.34973640988855953,BK 01,Greenpoint/Williamsburg,0.3376757793765572,,69.49152542372882,69.65240741256824,C
2018-12-01,0.35472008045518866,BK 01,Greenpoint/Williamsburg,0.3319423050938745,,69.49152542372882,69.91221986068764,C
2019-01-01,0.3598698733740387,BK 01,Greenpoint/Williamsburg,0.3263937815945041,"Moderate rent burden (+1.76), Labor force (+1.59), Poverty rate, population under 18 years old (-1.46)",69.49152542372882,70.18069272374436,C
2019-02-01,0.35413639909135597,BK 01,Greenpoint/Williamsburg,0.3206603073118214,"Moderate rent burden (+1.76), Labor force (+1.59), Poverty rate, population under 18 years old (-1.46)",69.49152542372882,69.88179094649044,C
2019-03-01,0.3489577771586103,BK 01,Greenpoint/Williamsburg,0.3149268330291387,"Moderate rent burden (+1.76), Labor force (+1.59), Poverty rate, population under 18 years old (-1.46)",69.49152542372882,69.61181514768046,C
2019-04-01,0.3432243028759276,BK 01,Greenpoint/Williamsburg,0.3093783095297683,"Moderate rent burden (+1.76), Labor force (+1.59), Poverty rate, population under 18 years old (-1.46)",69.49152542372882,69.31291337042654,C
2019-05-01,0.3376757793765572,BK 01,Greenpoint/Williamsburg,0.3036448352470856,"Moderate rent burden (+1.76), Labor force (+1.59), Poverty rate, population under 18 years old (-1.46)",69.49152542372882,69.02365358598728,C
2019-06-01,0.3319423050938745,BK 01,Greenpoint/Williamsburg,0.2980963117477152,"Moderate rent burden (+1.76), Labor force (+1.59), Poverty rate, population under 18 years old (-1.46)",69.49152542372882,68.72475180873336,C
2019-07-01,0.3263937815945041,BK 01,Greenpoint/Williamsburg,0.2923628374650325,"Moderate rent burden (+1.76), Labor force (+1.59), Poverty rate, population under 18 years old (-1.46)",69.49152542372882,68.43549202429408,C
2019-08-01,0.3206603073118214,BK 01,Greenpoint/Williamsburg,0.2866293631823498,"Moderate rent burden (+1.76), Labor force (+1.59), Poverty rate, population under 18 years old (-1.46)",69.49152542372882,68.13659024704017,C
2019-09-01,0.3149268330291387,BK 01,Greenpoint/Williamsburg,0.28126579046629174,"Moderate rent burden (+1.76), Labor force (+1.59), Poverty rate, population under 18 years old (-1.46)",69.49152542372882,67.83768846978626,C
2019-10-01,0.3093783095297683,BK 01,Greenpoint/Williamsburg,0.275532316183609,"Moderate rent burden (+1.76), Labor force (+1.59), Poverty rate, population under 18 years old (-1.46)",69.49152542372882,67.54842868534698,C
2019-11-01,0.3036448352470856,BK 01,Greenpoint/Williamsburg,0.26998379268423867,"Moderate rent burden (+1.76), Labor force (+1.59), Poverty rate, population under 18 years old (-1.46)",69.49152542372882,67.24952690809307,C
2019-12-01,0.2980963117477152,BK 01,Greenpoint/Williamsburg,0.26425031840155594,"Moderate rent burden (+1.76), Labor force (+1.59), Poverty rate, population under 18 years old (-1.46)",69.49152542372882,66.9602671236538,C
2020-01-01,0.2923628374650325,BK 01,Greenpoint/Williamsburg,0.2587017949021856,,69.49152542372882,66.66136534639989,C
2020-02-01,0.2866293631823498,BK 01,Greenpoint/Williamsburg,0.25296832061950286,,69.49152542372882,66.36246356914597,C
2020-03-01,0.28126579046629174,BK 01,Greenpoint/Williamsburg,0.24723484633682014,,69.49152542372882,66.08284577752134,C
2020-04-01,0.275532316183609,BK 01,Greenpoint/Williamsburg,0.24168632283744979,,69.49152542372882,65.78394400026743,C
2020-05-01,0.26998379268423867,BK 01,Greenpoint/Williamsburg,0.23595284855476706,,69.49152542372882,65.49468421582816,C
2020-06-01,0.26425031840155594,BK 01,Greenpoint/Williamsburg,0.23040432505539668,,69.49152542372882,65.19578243857424,C
2020-07-01,0.2587017949021856,BK 01,Greenpoint/Williamsburg,0.22467085077271395,,69.49152542372882,64.90652265413496,C
2020-08-01,0.25296832061950286,BK 01,Greenpoint/Williamsburg,0.23492062997937047,,67.79661016949152,64.60762087688106,C
2020-09-01,0.24723484633682014,BK 01,Greenpoint/Williamsburg,0.24417849506925376,,67.79661016949152,64.30871909962714,C
2020-10-01,0.24168632283744979,BK 01,Greenpoint/Williamsburg,0.25442827427591025,,67.79661016949152,64.01945931518787,C
2020-11-01,0.23595284855476706,BK 01,Greenpoint/Williamsburg,0.2643474154436424,,67.79661016949152,63.72055753793395,C
2020-12-01,0.23040432505539668,BK 01,Greenpoint/Williamsburg,0.27459719465029886,,67.79661016949152,63.43129775349468,C
2021-01-01,0.22467085077271395,BK 01,Greenpoint/Williamsburg,0.284516335818031,"Labor force (+1.79), Mod. burden (low inc) (+1.48), Mod. burden (mod inc) (-1.39)",67.79661016949152,63.13239597624076,C
2021-02-01,0.23492062997937047,BK 01,Greenpoint/Williamsburg,0.29476611502468747,"Labor force (+1.79), Mod. burden (low inc) (+1.48), Mod. burden (mod inc) (-1.39)",67.79661016949152,63.666745145745786,C
2021-03-01,0.24417849506925376,BK 01,Greenpoint/Williamsburg,0.30501589423134395,"Labor force (+1.79), Mod. burden (low inc) (+1.48), Mod. burden (mod inc) (-1.39)",69.49152542372882,64.14938310529868,C
2021-04-01,0.25442827427591025,BK 01,Greenpoint/Williamsburg,0.3149350353990761,"Labor force (+1.79), Mod. burden (low inc) (+1.48), Mod. burden (mod inc) (-1.39)",69.49152542372882,64.6837322748037,C
2021-05-01,0.2643474154436424,BK 01,Greenpoint/Williamsburg,0.32518481460573256,"Labor force (+1.79), Mod. burden (low inc) (+1.48), Mod. burden (mod inc) (-1.39)",69.49152542372882,65.20084437432467,C
2021-06-01,0.27459719465029886,BK 01,Greenpoint/Williamsburg,0.3351039557734647,"Labor force (+1.79), Mod. burden (low inc) (+1.48), Mod. burden (mod inc) (-1.39)",71.1864406779661,65.7351935438297,B
2021-07-01,0.284516335818031,BK 01,Greenpoint/Williamsburg,0.3453537349801212,"Labor force (+1.79), Mod. burden (low inc) (+1.48), Mod. burden (mod inc) (-1.39)",71.1864406779661,66.25230564335067,B
2021-08-01,0.29476611502468747,BK 01,Greenpoint/Williamsburg,,"Labor force (+1.79), Mod. burden (low inc) (+1.48), Mod. burden (mod inc) (-1.39)",71.1864406779661,66.78665481285569,B
2021-09-01,0.30501589423134395,BK 01,Greenpoint/Williamsburg,,"Labor force (+1.79), Mod. burden (low inc) (+1.48), Mod. burden (mod inc) (-1.39)",71.1864406779661,67.3210039823607,B
2021-10-01,0.3149350353990761,BK 01,Greenpoint/Williamsburg,,"Labor force (+1.79), Mod. burden (low inc) (+1.48), Mod. burden (mod inc) (-1.39)",71.1864406779661,67.83811608188167,B
2021-11-01,0.32518481460573256,BK 01,Greenpoint/Williamsburg,,"Labor force (+1.79), Mod. burden (low inc) (+1.48), Mod. burden (mod inc) (-1.39)",71.1864406779661,68.37246525138669,B
2021-12-01,0.3351039557734647,BK 01,Greenpoint/Williamsburg,,"Labor force (+1.79), Mod. burden (low inc) (+1.48), Mod. burden (mod inc) (-1.39)",71.1864406779661,68.88957735090766,B
2022-01-01,0.3453537349801212,BK 01,Greenpoint/Williamsburg,,"Labor force (+2.15), Poverty rate, population aged 65+ (-1.71), Income (renters) (+1.26)",71.1864406779661,69.42392652041266,B
2010-01-01,0.3714009985592896,BK 02,Fort Greene/Brooklyn Heights,0.37516758988073706,"Severe rent burden (+1.45), All code viol. (+1.26), Mod. burden (low inc) (+1.15)",89.83050847457628,70.781841981886,A
2010-02-01,0.3720461053602005,BK 02,Fort Greene/Brooklyn Heights,0.37581269668164796,"Severe rent burden (+1.45), All code viol. (+1.26), Mod. burden (low inc) (+1.15)",89.83050847457628,70.8154731729935,A
2010-03-01,0.37262878247070064,BK 02,Fort Greene/Brooklyn Heights,0.37645780348255886,"Severe rent burden (+1.45), All code viol. (+1.26), Mod. burden (low inc) (+1.15)",89.83050847457628,70.84584973270351,A
2010-04-01,0.37327388927161154,BK 02,Fort Greene/Brooklyn Heights,0.3770821003866662,"Severe rent burden (+1.45), All code viol. (+1.26), Mod. burden (low inc) (+1.15)",89.83050847457628,70.879480923811,A
2010-05-01,0.37389818617571885,BK 02,Fort Greene/Brooklyn Heights,0.377727207187577,"Severe rent burden (+1.45), All code viol. (+1.26), Mod. burden (low inc) (+1.15)",89.83050847457628,70.912027237786,A
2010-06-01,0.37454329297662975,BK 02,Fort Greene/Brooklyn Heights,0.37835150409168433,"Severe rent burden (+1.45), All code viol. (+1.26), Mod. burden (low inc) (+1.15)",89.83050847457628,70.94565842889352,A
2010-07-01,0.37516758988073706,BK 02,Fort Greene/Brooklyn Heights,0.37899661089259523,"Severe rent burden (+1.45), All code viol. (+1.26), Mod. burden (low inc) (+1.15)",88.13559322033898,70.97820474286851,A
2010-08-01,0.37581269668164796,BK 02,Fort Greene/Brooklyn Heights,0.37964171769350613,"Severe rent burden (+1.45), All code viol. (+1.26), Mod. burden (low inc) (+1.15)",88.13559322033898,71.01183593397602,A
2010-09-01,0.37645780348255886,BK 02,Fort Greene/Brooklyn Heights,0.38022439480400627,"Severe rent burden (+1.45), All code viol. (+1.26), Mod. burden (low inc) (+1.15)",88.13559322033898,71.04546712508352,A
2010-10-01,0.3770821003866662,BK 02,Fort Greene/Brooklyn Heights,0.38086950160491717,"Severe rent burden (+1.45), All code viol. (+1.26), Mod. burden (low inc) (+1.15)",88.13559322033898,71.07801343905852,A
2010-11-01,0.377727207187577,BK 02,Fort Greene/Brooklyn Heights,0.3814937985090245,"Severe rent burden (+1.45), All code viol. (+1.26), Mod. burden (low inc) (+1.15)",88.13559322033898,71.11164463016601,A
2010-12-01,0.37835150409168433,BK 02,Fort Greene/Brooklyn Heights,0.3821389053099354,"Severe rent burden (+1.45), All code viol. (+1.26), Mod. burden (low inc) (+1.15)",88.13559322033898,71.14419094414103,A
2011-01-01,0.37899661089259523,BK 02,Fort Greene/Brooklyn Heights,0.3827632022140427,,88.13559322033898,71.17782213524853,A
2011-02-01,0.37964171769350613,BK 02,Fort Greene/Brooklyn Heights,0.3834083090149536,,88.13559322033898,71.21145332635602,A
2011-03-01,0.38022439480400627,BK 02,Fort Greene/Brooklyn Heights,0.3840534158158645,,88.13559322033898,71.24182988606604,A
2011-04-01,0.38086950160491717,BK 02,Fort Greene/Brooklyn Heights,0.3846777127199718,,88.13559322033898,71.27546107717353,A
2011-05-01,0.3814937985090245,BK 02,Fort Greene/Brooklyn Heights,0.3853228195208827,,88.13559322033898,71.30800739114854,A
2011-06-01,0.3821389053099354,BK 02,Fort Greene/Brooklyn Heights,0.38594711642499,,88.13559322033898,71.34163858225604,A
2011-07-01,0.3827632022140427,BK 02,Fort Greene/Brooklyn Heights,0.38659222322590087,,88.13559322033898,71.37418489623104,A
2011-08-01,0.3834083090149536,BK 02,Fort Greene/Brooklyn Heights,0.38723733002681177,,88.13559322033898,71.40781608733856,A
2011-09-01,0.3840534158158645,BK 02,Fort Greene/Brooklyn Heights,0.38784081703411555,,88.13559322033898,71.44144727844605,A
2011-10-01,0.3846777127199718,BK 02,Fort Greene/Brooklyn Heights,0.3884859238350264,,88.13559322033898,71.47399359242105,A
2011-11-01,0.3853228195208827,BK 02,Fort Greene/Brooklyn Heights,0.3891102207391337,,88.13559322033898,71.50762478352857,A
2011-12-01,0.38594711642499,BK 02,Fort Greene/Brooklyn Heights,0.3897553275400446,,88.13559322033898,71.54017109750356,A
2012-01-01,0.38659222322590087,BK 02,Fort Greene/Brooklyn Heights,0.3903796244441519,,88.13559322033898,71.57380228861105,A
2012-02-01,0.38723733002681177,BK 02,Fort Greene/Brooklyn Heights,0.3910247312450628,,88.13559322033898,71.60743347971857,A
2012-03-01,0.38784081703411555,BK 02,Fort Greene/Brooklyn Heights,0.3916698380459737,,88.13559322033898,71.63889491656106,A
2012-04-01,0.3884859238350264,BK 02,Fort Greene/Brooklyn Heights,0.39229413495008103,,88.13559322033898,71.67252610766856,A
2012-05-01,0.3891102207391337,BK 02,Fort Greene/Brooklyn Heights,0.39293924175099193,,88.13559322033898,71.70507242164356,A
2012-06-01,0.3897553275400446,BK 02,Fort Greene/Brooklyn Heights,0.39356353865509924,,88.13559322033898,71.73870361275107,A
2012-07-01,0.3903796244441519,BK 02,Fort Greene/Brooklyn Heights,0.39420864545601014,,88.13559322033898,71.77124992672607,A
2012-08-01,0.3910247312450628,BK 02,Fort Greene/Brooklyn Heights,0.394853752256921,,88.13559322033898,71.80488111783357,A
2012-09-01,0.3916698380459737,BK 02,Fort Greene/Brooklyn Heights,0.3954364293674212,,86.4406779661017,71.83851230894106,A
2012-10-01,0.39229413495008103,BK 02,Fort Greene/Brooklyn Heights,0.3960815361683321,,86.4406779661017,71.87105862291608,A
2012-11-01,0.39293924175099193,BK 02,Fort Greene/Brooklyn Heights,0.3967058330724394,,86.4406779661017,71.90468981402358,A
2012-12-01,0.39356353865509924,BK 02,Fort Greene/Brooklyn Heights,0.39735093987335024,,86.4406779661017,71.93723612799857,A
2013-01-01,0.39420864545601014,BK 02,Fort Greene/Brooklyn Heights,0.39797523677745755,,86.4406779661017,71.97086731910609,A
2013-02-01,0.394853752256921,BK 02,Fort Greene/Brooklyn Heights,0.39862034357836845,,86.4406779661017,72.00449851021358,A
2013-03-01,0.3954364293674212,BK 02,Fort Greene/Brooklyn Heights,0.39926545037927935,,86.4406779661017,72.0348750699236,A
2013-04-01,0.3960815361683321,BK 02,Fort Greene/Brooklyn Heights,0.39988974728338667,,86.4406779661017,72.06850626103109,A
